fold,r2,mae,rmse,trial_number
2,0.9856593240785061,710.347833915672,990.1866473405926,33
3,0.9874253243808635,703.8879962045138,964.2792501292165,33
4,0.9898702777705597,675.6628200138117,905.532689215628,33
5,0.9873446825848591,709.4059084069922,1009.2707108354269,33
1,0.9832286317915746,691.3502221460885,1024.9717111429645,34
2,0.9867447966604805,649.064979966603,951.9747995757366,34
3,0.9894895257165988,632.8730513114369,881.5878236114092,34
4,0.9911874571774028,633.2798990423889,844.6095440112385,34
5,0.9885190245580294,679.1562827388765,961.303542951424,34
1,0.9117560870016261,1769.278842441383,2351.0940974488535,35
2,0.9284566184192943,1689.3648250674992,2211.652989219912,35
3,0.9219055545011086,1843.253473556868,2403.059360781591,35
4,0.9253097192962928,1894.2377818032587,2458.880428742057,35
5,0.9215989084337928,1947.3318614432494,2512.0726987389444,35
1,0.9739239729294789,963.4981356119026,1278.0514691407818,36
2,0.9769649602313173,959.1371351232214,1254.950910569322,36
3,0.9761421567199104,1010.061435706687,1328.220004332168,36
4,0.9799150356810222,962.9118444688625,1275.0901671343993,36
5,0.9763100473111243,1014.1960250764928,1380.8714345119033,36
1,0.9847198779198142,648.4644636751021,978.3427799197674,37
2,0.9872736059776818,619.0682678239303,932.7922679280576,37
3,0.9898638121153649,610.0303360658281,865.7485088035611,37
4,0.9918984414398636,588.6211003410241,809.8221517026044,37
5,0.9896115812368453,639.7228899664848,914.4203298211523,37
1,0.9772559478369517,904.6298204494313,1193.6075402166593,38
2,0.9801989601769882,869.575118948364,1163.5264313851933,38
3,0.9821522212896734,859.7354471866782,1148.8055167666362,38
4,0.9848575586174877,837.7769658749443,1107.141971285783,38
5,0.9815036248098282,906.0420667362778,1220.1534777034074,38
1,0.970495018837394,1039.4373204603994,1359.4877641163212,39
2,0.9733738907127096,1054.001305995551,1349.230375394282,39
3,0.972899602532523,1046.8709555751893,1415.6055491714117,39
4,0.976459784892201,1071.962942926501,1380.4178865312897,39
5,0.9740614107867579,1059.989852899412,1444.9217372940464,39
1,0.9799036689598675,815.3922746327133,1121.982337816726,40
2,0.9826684317493384,795.4082447648883,1088.5570270766448,40
3,0.9837039635987497,824.8109451822154,1097.7297117213118,40
4,0.986881990086608,766.4928375117604,1030.479465140969,40
5,0.9829741675706971,844.2989419273208,1170.6453012553752,40
1,0.9868428614044215,435.8577984465103,907.8379993523987,41
2,0.991208681777991,399.2780373955383,775.2812042338678,41
3,0.9946947209549792,351.4568925820496,626.3376838763094,41
4,0.9948156236352136,380.46466055924844,647.8189165834784,41
5,0.9955332314641514,348.62263389351006,599.6086274988544,41
1,0.9862976017608642,476.88892473977893,926.4584036097988,42
2,0.9909206468843815,426.65246297353656,787.8793326296849,42
3,0.9943233487519612,376.45504415923585,647.8888903692495,42
4,0.9952295709276225,376.1135339543941,621.4183678409775,42
5,0.9951621143584416,380.35501827242774,624.0206306631402,42
1,0.9833819873707608,690.2639376240412,1020.2748342494984,43
2,0.9865301575864285,661.5036049442139,959.6514244020372,43
3,0.9894539172042051,631.7156179044846,883.0799298056265,43
4,0.9915196487232599,617.843106055405,828.5377211687725,43
5,0.9891647298331167,661.8891458756776,933.8798850817977,43
1,0.9864490971079388,463.03103580897306,921.3226515512571,44
2,0.9910946369080809,410.73867951159036,780.2936461225925,44
3,0.9945410172384813,364.83498023555865,635.345981793791,44
4,0.9952696175125805,369.5648342898994,618.804543092241,44
5,0.9953607617035862,370.4583705053356,611.0749618843585,44
1,0.9445335911937667,1460.4408820153938,1863.9860440318873,45
2,0.9464008591111318,1521.063584583808,1914.3051564340544,45
3,0.9395904194796773,1639.5418797555817,2113.5247415311123,45
4,0.9431083299804587,1631.6297101762184,2145.9999406704947,45
5,0.9388729266792706,1696.282929094843,2218.1348761993995,45
1,0.9804092839548079,799.8739443072732,1107.7781306349912,46
2,0.9838336806550456,763.7817334601043,1051.327032773848,46
3,0.9850766845303951,780.0163255640938,1050.4783013380038,46
4,0.9876389721199643,751.7813057706993,1000.3055016262568,46
5,0.9841319781101353,817.8456965592882,1130.1407750932046,46
1,0.9837389307696214,684.5843673559223,1009.2579560781107,47
2,0.9867101992564948,661.6826700500903,953.2163645829042,47
3,0.9892713702550832,644.2074084587955,890.6899560405758,47
4,0.9918315244851207,610.5527222046932,813.1597435239449,47
5,0.98926207999461,663.8460652040674,929.6751683125806,47
1,0.9862670284891549,480.67913334361424,927.4914009636587,48
2,0.9906735164915244,441.6768073678827,798.5299656913389,48
3,0.9943573914759565,387.54582362303205,645.9432829682594,48
4,0.9954120598800953,374.6810369117228,609.416536944521,48
5,0.9950716390350001,394.8789888174508,629.8286374004674,48
1,0.9493070642097322,1381.3249182381462,1781.9739622662016,49
2,0.9526310188325415,1423.421949454852,1799.6136422805514,49
3,0.9457447119478742,1562.7565419440184,2002.974696695196,49
4,0.9531221216737659,1469.7235940209334,1948.0017296406963,49
5,0.9442176148258796,1622.727436814269,2118.9450236111948,49
1,0.9551820414780489,1293.0232513560654,1675.535629925316,0
2,0.9604939994114938,1280.3670014971171,1643.477594641706,0
3,0.948324598406551,1509.106831448173,1954.7731106878205,0
4,0.94997784355399,1508.122454090981,2012.2714685739468,0
5,0.9599616196538304,1326.2155012081143,1795.185779630548,0
1,0.9858073536680748,559.8538805887796,942.8862936410173,1
2,0.9893307540803298,528.1707499313467,854.081112029647,1
3,0.9925763847509452,481.26028989559893,740.9043655759783,1
4,0.9943652856421051,461.36056454803776,675.3693027949365,1
5,0.992880656223271,510.7628517120312,756.9917235046304,1
1,0.9685153325623507,1083.5708110668597,1404.3559138864287,2
2,0.9707132751817521,1095.716044925206,1415.036551282619,2
3,0.9709246984085345,1111.5308870517108,1466.2787488805307,2
4,0.9748039411033592,1095.0417809836688,1428.1429221162985,2
5,0.9693210103881026,1116.2756730078136,1571.417824928419,2
1,0.9699046011078437,1038.7155231696715,1373.0225951299733,3
2,0.9739404446091922,1016.0538809764902,1334.798640784298,3
3,0.9693469884626137,1123.3104795400388,1505.5355000316013,3
4,0.9733431803392119,1088.013815355729,1468.9585162173662,3
5,0.9718323761962442,1089.3912956044185,1505.7270583199736,3
1,0.9585065545114766,1252.3250426548827,1612.1943012590546,4
2,0.9608149832315702,1278.700597466336,1636.7874004865273,4
3,0.9541500343790292,1418.8919941441131,1841.2973721174783,4
4,0.9596250248109985,1359.9127661167943,1807.8462746840507,4
5,0.9546556431219481,1431.4546610980565,1910.4372271251523,4
1,0.9377276759162653,1602.5236995766552,1975.0366974632755,5
2,0.9528487513395405,1405.591093119194,1795.4728977802204,5
3,0.9390550156188103,1612.7810712419764,2122.8700561066657,5
4,0.9453740710354613,1595.3917144666107,2102.832992259222,5
5,0.9438103119219683,1681.6945015345202,2126.66684080766,5
1,0.9846587158129866,632.1970467791954,980.2988423973551,6
2,0.9880051820420443,596.1725032713692,905.5847187563905,6
3,0.9909039488669219,571.2222370221398,820.1265521179274,6
4,0.9928128058272909,551.921143289488,762.7549829316962,6
5,0.9909574793987673,598.9065000971412,853.1313522067015,6
1,0.9859131308400756,562.9506720768813,939.3660772280051,7
2,0.9888916594436566,530.4231504113379,871.4788421152397,7
3,0.9925147125177718,491.02748264676853,743.9755591559659,7
4,0.9938191824142862,488.81474278193724,707.3401784603695,7
5,0.9926213169323345,520.0136454843927,770.6560236513436,7
1,0.9858201090719262,573.3272295004247,942.4624967451514,8
2,0.9891031947789438,535.2354188985862,863.1412034084273,8
3,0.9923338401176772,494.6773816621944,752.9105149010214,8
4,0.993959964198134,483.39574268800556,699.2381592608201,8
5,0.9924617152724292,528.6643390022157,778.9461183902798,8
1,0.9688095415048377,1071.4964922149147,1397.7790009615983,9
2,0.971456491139151,1063.3595444795233,1396.966317302883,9
3,0.9677026689835614,1175.3748111612874,1545.3887396581683,9
4,0.9673940421450276,1227.6952858690634,1624.6276706227773,9
5,0.9634363802346342,1232.9357928209502,1715.519823737594,9
1,0.9296077019281948,1419.5812134746566,2099.8593391564464,10
2,0.9468197802077607,1327.2786839366513,1906.8095518837692,10
3,0.9467549127321683,1376.858920576275,1984.2399884824104,10
4,0.9540597968563398,1402.0597307476362,1928.4208573401604,10
5,0.9491414281953794,1454.2571104702747,2023.2671442177389,10
1,0.9312449657102225,1384.8502220791097,2075.2952105056147,11
2,0.9454529091526939,1327.6297427097022,1931.1590848227866,11
3,0.9469002276821807,1366.614858147245,1981.5304733836995,11
4,0.9538925152911113,1382.3155087064026,1931.9286360461922,11
5,0.9490513403179637,1422.080996929804,2025.0582994843091,11
1,0.977565601241449,885.7970659041623,1185.4543912744664,12
2,0.9787991914436152,910.5438109257468,1203.950044226672,12
3,0.9791904298655725,951.7481046110432,1240.4691861924643,12
4,0.9835168471496624,888.7089096513829,1155.1157550047021,12
5,0.9790078770881958,972.0243107720521,1299.8682297225323,12
1,0.9865502756395569,455.0749014025505,917.8766549691913,13
2,0.9909921899919844,411.23404455554896,784.7690440964725,13
3,0.9943953717592884,367.12491857873124,643.7656969025378,13
4,0.9951857367493534,368.5544483969172,624.2668616734665,13
5,0.9952270213441494,370.23346734388434,619.8204415446668,13
1,0.9803393949730298,804.2634545771626,1109.7523453318527,14
2,0.9829218821861667,788.6384318294647,1080.5683863293675,14
3,0.984575989243146,800.8226932739901,1067.9553258096896,14
4,0.987420098376394,760.4003875211702,1009.1227260734967,14
5,0.9841813669478863,812.770917221998,1128.3806363928345,14
1,0.9708840554143303,1032.3629848703404,1350.4952914906203,15
2,0.9731618354048244,1042.6976438415816,1354.5924817297216,15
3,0.9713893899202898,1109.728929568568,1454.5142668580183,15
4,0.9756668601758144,1053.8217570491413,1403.474222104256,15
5,0.9715589788369423,1122.3628786509544,1513.016770026217,15
1,0.9379219115658648,1271.1144274321314,1971.954090932865,16
2,0.9516273767202116,1224.9587486678022,1818.5785942884577,16
3,0.9548780249181101,1215.3230379751965,1826.6211285639083,16
4,0.9579458681993362,1294.7240372862086,1845.0566288923858,16
5,0.953486355721786,1342.9834003592707,1934.9125101452032,16
1,0.9628946524538508,1180.6559725617556,1524.5647853990226,17
2,0.9645075239316372,1209.4928582511664,1557.7594836378196,17
3,0.9629276601572682,1234.3157924295185,1655.6915220105943,17
4,0.9682175848053375,1195.0330669635327,1603.9794979636806,17
5,0.9623840311266615,1326.9165252075852,1740.032159932479,17
1,0.9792027752249802,651.307035465194,1141.380175629602,18
2,0.9844297313561103,621.9074426520752,1031.76385080819,18
3,0.9889165457108389,560.0446499348128,905.2989015092808,18
4,0.9907885578569213,556.4993346710792,863.5135936845903,18
5,0.9906766758847547,546.7724521360498,866.2765137315583,18
1,0.9729860162795065,1010.0694689163606,1300.8342084701742,19
2,0.9735550471539999,1042.9771587868333,1344.6326526295659,19
3,0.9729566680080717,1095.0155699997306,1414.1143390391671,19
4,0.9771628570347298,1025.3498705901295,1359.6472535498185,19
5,0.9729012620250508,1082.738644298404,1476.8816067643506,19
1,0.9290528613964127,1541.0851290126047,2108.1187671689836,20
2,0.9426220925626955,1493.5498594438754,1980.6357222374816,20
3,0.9401144432230697,1569.0865095937638,2104.3378754079117,20
4,0.9470009641365883,1581.336224161938,2071.282562549437,20
5,0.9394783104992549,1658.0083638113013,2207.12368112246,20
1,0.9824177170825482,728.8705938971082,1049.458487601143,21
2,0.9860335920204573,669.5228213628349,977.1801064485172,21
3,0.9887504918604105,656.8345552413763,912.055345989183,21
4,0.9906271522488238,647.8015292786553,871.0461102642993,21
5,0.988472035494191,684.3364518089128,963.2687343965443,21
1,0.9837479287929906,685.2516919467366,1008.9786822131572,22
2,0.9866454800306411,649.593253260636,955.5345521100124,22
3,0.9894129521962415,637.6294609427641,884.7933771291682,22
4,0.991399302527959,615.2154217963053,834.3959746619694,22
5,0.988372139548281,686.7305381855804,967.4333497517001,22
1,0.9866604305846015,475.0913946421214,914.1101641075977,23
2,0.9906478539108379,432.44140332392055,799.6278211923351,23
3,0.9943086599020158,386.3248222527878,648.7265844488995,23
4,0.9951861735518105,380.9563009726317,624.2385408826915,23
5,0.994850316003053,396.55896035064285,643.8155159118045,23
1,0.9812901267506398,777.3661785815868,1082.5876164741937,24
2,0.983356914040148,773.2794653352247,1066.7169179186467,24
3,0.9852338033470135,779.3785941120764,1044.933734570235,24
4,0.9880414322528759,745.7580073194231,983.8863797405951,24
5,0.9844367430125918,802.1407702737268,1119.2352851845726,24
1,0.986659946221128,464.09567003336633,914.1267597540302,25
2,0.9910807347418558,421.1069770650784,780.9024669840633,25
3,0.9943476357275942,379.52522422892866,646.501441366758,25
4,0.9954678445245199,364.64407945297404,605.7002659850135,25
5,0.9951587702031893,379.7719238953752,624.2362683945211,25
1,0.9764565040634525,910.6096330355425,1214.403772803325,26
2,0.9785443903095846,915.4532190482107,1211.1632505971472,26
3,0.979075711462184,943.8869655186619,1243.8836983391923,26
4,0.9829389926919951,885.1460904800612,1175.1889491389982,26
5,0.978030829573935,968.4561135277808,1329.774430554289,26
1,0.9823558515683869,719.9674451470377,1051.30319336269,27
2,0.9857096527123507,679.8193921930947,988.4475890785736,27
3,0.9889632995752767,646.8667712492985,903.3874507969009,27
4,0.9911983526194481,634.9619560112941,844.0872634026754,27
5,0.9888813704551278,687.2335730542104,946.0122914382345,27
1,0.9791526770003204,839.5274437675657,1142.7540783194315,28
2,0.9819676465073198,819.5590700966518,1110.3463289097406,28
3,0.9830738790548471,844.1553571159719,1118.750251746225,28
4,0.9863609250018782,794.3373771188062,1050.7461881359409,28
5,0.9820662290988859,883.5573906605174,1201.4534744604105,28
1,0.9555594277719568,1335.744571410008,1668.46635517227,29
2,0.9595403107931091,1306.9716078018948,1663.1963607002463,29
3,0.9527239367236128,1486.4284588600024,1869.713564473048,29
4,0.958121826528491,1391.256458161207,1841.192640093323,29
5,0.9520591545420098,1583.4414939778123,1964.3731679287778,29
1,0.9821235557744179,738.393148730313,1058.2010823545804,30
2,0.9859008591900149,684.9070718364592,981.8125491623421,30
3,0.988111190782279,697.630534784004,937.612967390461,30
4,0.9908189473611417,652.1483561366123,862.0880064132264,30
5,0.9875101788804287,732.542594886398,1002.6497691395911,30
1,0.9867827104464117,429.94739058448437,909.9108305641612,31
2,0.9916855014983643,385.1528038192423,753.9634352494155,31
3,0.9947697680027042,348.45765413656716,621.8919036301608,31
4,0.9956325381310193,341.62084236187815,594.593182578219,31
5,0.9958118426128011,337.1361280174188,580.6075057082805,31
1,0.9864698553192166,502.5798796437965,920.6167081806444,32
2,0.990366930379784,467.2719498181739,811.5487335408212,32
3,0.9937529462602471,418.7838220952932,679.6605257808105,32
4,0.9950280330552708,402.8606477951517,634.409212258474,32
5,0.9942680409701887,432.1032648666045,679.2391154131517,32
1,0.9845904693832322,651.905361503908,982.4768757433187,33
2,0.9873834405566869,629.1495624933239,928.7583342534284,33
3,0.9899418899430215,613.6916550464,862.4076849208922,33
4,0.9923264552284602,584.1284319682943,788.1400191499769,33
5,0.9897386195743529,643.6747287140972,908.8119800491547,33
1,0.9857321568780738,553.7248109127165,945.3808374358671,34
2,0.989097021834833,518.7841005182007,863.3856497360656,34
3,0.9924163263309383,488.47209535765097,748.8489833475867,34
4,0.9940165308467368,472.41421337883594,695.956175153128,34
5,0.9926801141127513,506.3165592164982,767.5793885331459,34
1,0.9823181978463903,746.1471486137483,1052.4243690703402,35
2,0.9846692292941543,732.1657730853157,1023.7979342439407,35
3,0.986409318599488,745.0449750817094,1002.4784419058898,35
4,0.9895545214569782,696.4509944832349,919.5376905716128,35
5,0.9864752251067217,751.1775107091009,1043.364777951008,35
1,0.9851116985580187,622.9836850717553,965.7177390769815,36
2,0.9879964113591587,587.876314903919,905.9157427466749,36
3,0.990943407377947,573.6388468689914,818.3457714370214,36
4,0.9930375567012297,542.6140499347598,750.734198833641,36
5,0.9907605983593598,606.8498684911643,862.3688726404827,36
1,0.9725542628039618,993.0207631686543,1311.1883520527037,37
2,0.9738302533545504,1031.5498456124446,1337.6177215310618,37
3,0.9720828542015677,1099.238032794438,1436.7788735938393,37
4,0.9770484757582526,1036.8246498996734,1363.04794040723,37
5,0.9728515899040123,1088.3628310467263,1478.2345527121488,37
1,0.9146776518525791,1764.4386577462649,2311.8466972077467,38
2,0.9283716078529416,1725.7130462393798,2212.966584208615,38
3,0.9229692002406501,1866.2086484695672,2386.638430965303,38
4,0.9292040410816855,1868.0379455020434,2393.9198106352533,38
5,0.923490679254293,1933.9550773074577,2481.580238578806,38
1,0.9671894311365432,1103.6680689747159,1433.6215227493528,39
2,0.9698880662689643,1113.2286946199158,1434.833731063721,39
3,0.9666430436873635,1202.8324170106641,1570.5350541239118,39
4,0.9705752975789069,1157.6328174633045,1543.3392602513197,39
5,0.9656426175947866,1231.7686253360741,1662.957626947181,39
1,0.9772935103152505,881.4993062262351,1192.6214937586228,40
2,0.9804221300972932,863.2576718533174,1156.95102172969,40
3,0.9815784575577928,888.2785169089334,1167.1251339597898,40
4,0.9848603502910355,857.6102419254884,1107.0399097573747,40
5,0.9808004410242728,910.1178717060237,1243.1306529632175,40
1,0.9866729971427137,448.0384507331462,913.679493341449,41
2,0.9912681857647249,407.0201771833059,772.6530062653108,41
3,0.9945622009002714,355.51291111681365,634.1120489074964,41
4,0.9956905339516574,346.7163272253245,590.6321675044237,41
5,0.9954341977666834,361.49987083346946,606.2192138827613,41
1,0.9860094838155087,564.7500567913107,936.1479732440752,42
2,0.9892064899725165,531.8703108251474,859.0404309695922,42
3,0.9925798340548869,497.09305337188977,740.7322189068361,42
4,0.9938487396741084,485.59674646963975,705.6468675065606,42
5,0.9924458385563885,528.9363792894318,779.7659734302403,42
1,0.985307917369176,616.6746851917483,959.332844086252,43
2,0.9880126446865883,598.6064138232467,905.30296757216,43
3,0.9909648583423992,569.7910779911865,817.3760517166243,43
4,0.9931612498876033,546.7914632562581,744.0356275469188,43
5,0.9906754806705154,607.9717962257739,866.3320386082379,43
1,0.9819327486541596,753.3551501452481,1063.8335327765278,44
2,0.9844661472150864,736.0222431361935,1030.5565960644078,44
