fold,r2,mae,rmse,trial_number
3,0.9930708244690573,352.1070585626011,688.2924985732519,21
4,0.9957477882619334,313.89899018533924,560.7404258942018,21
5,0.996225213678347,320.6445917831187,552.7790189222552,21
6,0.996808940301855,342.48045086240296,506.80234236328585,21
2,0.9883727587669144,400.81445379631776,853.4262045038773,22
3,0.992574556862085,366.7967343440578,712.51406741729,22
4,0.9957375287106849,365.2382102039871,561.4164833857943,22
5,0.9962818738602482,306.0935822185694,548.6146796379267,22
6,0.9966578362628583,312.7057938349902,518.6626926044071,22
2,0.9875542227402235,364.903133560534,882.9551507815094,23
3,0.9928744504140213,378.33100055002296,697.9775244583745,23
4,0.9959373081211278,306.4932555616663,548.1019777234114,23
5,0.9966134784003013,312.9924013618717,523.5790845026718,23
6,0.9966096184631997,347.6975020051188,522.3906992904411,23
2,0.9883439795910762,435.5337275153988,854.4817310517119,24
3,0.9930899798355389,339.90341246829445,687.3404646994366,24
4,0.9953486987498298,343.82516433054536,586.4644080052151,24
5,0.996570304317157,325.7765621595674,526.9060167385644,24
6,0.9964894206815749,365.4331793540264,531.5700992360103,24
2,0.9875747848647236,489.8136540388115,882.2254679993696,25
3,0.9929720701328031,351.2331478580274,693.179905164117,25
4,0.9957285058839347,327.77722830510015,562.010374282612,25
5,0.9949849869550744,479.64569402159526,637.1495752737493,25
6,0.9962922816017412,358.75299320794085,546.2915965622996,25
2,0.9871056021879623,532.3215070176276,898.7277770060196,26
3,0.9924291190122682,432.7398938397282,719.4580304336667,26
4,0.9957614374788021,337.64360600984526,559.8397393897158,26
5,0.9959201233403093,365.1910853685035,574.6837028831123,26
6,0.9955278818625596,386.3129457739428,599.9675790995133,26
2,0.9877937675098006,402.65930288854037,874.4167155664586,27
3,0.9930260430897766,370.5504399687534,690.513040390014,27
4,0.9957099405191924,328.19460007684427,563.2303940844646,27
5,0.9964105988149711,306.6963742894652,539.0342554707854,27
6,0.9966047355010611,319.63843420196565,522.7667478550949,27
2,0.9878163098459646,366.0587021247673,873.6089108373601,28
3,0.9928043790082899,360.33129770650623,701.4010228485237,28
4,0.995175757538236,429.1786309376846,597.2676459491187,28
5,0.9964542833275177,303.19156572142947,535.7440780324503,28
6,0.9967776046481841,332.97551321224154,509.2846189908079,28
2,0.988099208106055,484.8205780544133,863.4069947807711,29
3,0.9928174959210697,377.6743345803959,700.7614385339672,29
4,0.9954499923161533,397.0780549113758,580.0434021880731,29
5,0.996253707283338,316.08830960788714,550.688767783152,29
6,0.9966277698834632,323.00765722826776,520.9904352689515,29
2,0.9885143903039386,437.483152541289,848.212482364649,30
3,0.9931705785232094,343.8275735026714,683.320126819658,30
4,0.9958962514668108,309.70838623520905,550.864513796861,30
5,0.996349001608048,342.7782782058054,543.6397264339716,30
6,0.9969295606525161,294.41795379741535,497.1316464655357,30
2,0.9874500212257955,384.15685775347606,886.6436905497332,31
3,0.9930373675230586,349.27953293487616,689.9521790335647,31
4,0.9955011491006699,346.16035272445214,576.7734040772328,31
5,0.9962822094150571,325.58967725511263,548.5899232901481,31
6,0.9965650258006885,337.1952430874526,525.8149001052863,31
2,0.9855367459365353,408.04850498894547,951.8327417428563,32
3,0.9929440315973869,351.7111015387256,694.5612794172206,32
4,0.9960624144687719,290.26865967767395,539.5968757102871,32
5,0.9965130827905483,294.3699238172254,531.2833215291197,32
6,0.9969561758542221,284.63843006596073,494.97233711049375,32
2,0.9873496261939426,417.5203170867084,890.183031568837,33
3,0.9927917980042501,373.7895957319263,702.0139286221121,33
4,0.9955937801161024,366.51626589226555,570.804658879936,33
5,0.9959266932655941,350.8421285325307,574.2208028339918,33
6,0.9966734761284918,304.56545573641284,517.4477121805335,33
2,0.9868343906765112,425.81760990988795,908.1301909746314,34
3,0.9927764382663831,394.17181583181684,702.7614806387357,34
4,0.9954882658643249,318.57672288565396,577.5986588003742,34
5,0.9962761049728651,309.6259589996304,549.040118354401,34
6,0.9967340769515454,319.6473562236032,512.7127562602557,34
2,0.9878787016408804,391.54790155860854,871.3691958203547,35
3,0.9914155759328934,409.0340819155099,766.1041881663933,35
4,0.9959235536688306,311.8544612623424,549.0290074766986,35
5,0.9949703351236717,428.4257538034986,638.0796425982226,35
6,0.9967950005412723,317.43771660866213,507.9080886453931,35
2,0.9872542457708134,362.24736157045425,893.5326002790105,36
3,0.9922705891913753,371.28956018479306,726.9515215611808,36
4,0.9955929032009997,360.5585604265255,570.8614561276114,36
5,0.9953472919512266,482.38873292308443,613.70302704954,36
6,0.9963099518411418,309.9103241146817,544.9882839950526,36
2,0.9880393730642452,409.55826981752455,865.5748009243381,37
