fold,r2,mae,rmse,trial_number
1,0.9887765279748915,499.1466868679087,838.4771783486663,0
2,0.993524675389649,321.6778171089457,665.3697112269086,0
3,0.9959105580470088,334.1243531077914,549.9034573384905,0
4,0.9966120920112909,328.84277808536405,523.6862460829628,0
5,0.994922344752494,407.10679156099405,639.2971293070722,0
1,-0.11716877914438095,7667.449878847359,8365.4060747649,1
2,-0.023157955153526144,7520.774323062243,8363.79919699407,1
3,-0.004346277060864212,7246.430237687936,8617.795085302525,1
4,-0.02609092814198455,7725.661988075645,9113.774702853781,1
5,-0.029602459043468476,7564.711880450519,9103.448392139895,1
1,0.9840124800999197,546.3836796782834,1000.732907998694,2
2,0.980659251302423,764.8976250177506,1149.9233582451845,2
3,0.9877278174881914,494.2284999902288,952.610422679701,2
4,0.987006206377467,677.3367201420732,1025.588982549538,2
5,0.9627009139262169,1130.9103076772676,1732.687507689603,2
1,0.9875755030578693,580.3186716307973,882.1999707571366,3
2,0.9888881854424799,632.8971470493733,871.6151037755455,3
3,0.9927879327860077,511.52922164486245,730.2714276697903,3
4,0.9915688183324204,702.8543925953112,826.1322724999155,3
5,0.9959118615143628,311.6148781261387,573.6327635605095,3
1,0.9887267828466777,396.5076148070982,840.3332902286717,4
2,0.993185187426251,420.92453773630723,682.5888861366371,4
3,0.9961398746856163,334.23714072632174,534.2630363659208,4
4,0.9950782557556125,365.6405980352728,631.196941006326,4
5,0.9970264389882438,277.35224235166004,489.2260520684114,4
1,0.9790379252396787,638.4568326081912,1145.8948433378005,5
2,0.9864631470970658,652.1053689183265,962.0355254481799,5
3,0.9884514040842425,739.4394863227967,924.1001037463202,5
4,0.9906481568085773,639.2211704849959,870.0695553066712,5
5,0.9904109044952428,571.7089626771836,878.5368265670512,5
1,0.9853146466331477,578.9420345133544,959.1131222307903,6
2,0.9850351613887834,656.2075270892835,1011.5055583170226,6
3,0.9873185810665707,644.7230603535958,968.3633653306885,6
4,0.988386328783573,659.8674590006644,969.5944656318269,6
5,0.9920602091735878,496.8591514271469,799.4212336567821,6
1,0.98263272887077,768.3418959464534,1043.0218932315236,7
2,0.9776344251186232,924.2420404772179,1236.5801981222614,7
3,0.991126571081524,643.4890283139802,810.0282466374349,7
4,0.980167688595234,988.3323595257303,1267.0449752572342,7
5,0.9862683852271699,760.1159335153776,1051.3128059607193,7
1,-0.13663201087040178,6130.701540434382,8437.96216512208,8
2,-0.028610098788944827,7562.944662553573,8386.053848467156,8
3,-0.0006410352761481164,7337.62507115752,8601.88397991208,8
4,0.9954273974963306,397.8236173676092,608.39703563983,8
5,-0.0018285536173778816,7838.197416900149,8979.824556941596,8
1,0.9886929148779366,404.6216748988885,841.5946443517427,9
2,0.9935082788917207,401.56019017345716,666.2115868243204,9
3,0.9955021307744585,324.1947403602342,576.71047309375,9
4,0.9932866721052556,503.5873439125111,737.1812733050106,9
5,0.9956276156124221,368.327403796494,593.2398499727213,9
1,0.9743294573783549,774.4139706400746,1268.0756311399252,10
2,0.9868834267294808,590.1835969612077,946.9835819942883,10
3,0.9893091806379544,613.2017219414265,889.1190633311481,10
4,0.9835159990384447,860.6003795238269,1155.1454718324555,10
5,0.9910736285250377,600.0758243517782,847.6345043524939,10
1,0.9884019252598492,451.3772047278086,852.3551387932968,11
2,0.9916335612935441,525.6741610000926,756.3147524315151,11
3,0.9954077567787373,384.52714593085324,582.7293158206795,11
4,0.9958225685174128,429.18923183429297,581.5138088752319,11
5,0.9954039319991375,377.0051095326561,608.2251466263679,11
1,0.9850560598135493,562.5747172983507,967.520537628855,12
2,0.9931139160088386,396.54467394634395,686.1489650780024,12
3,0.99507781489476,457.2376110686667,603.3000997185131,12
4,0.9965934039975916,353.51655651238303,525.1286106400678,12
5,0.9951908351786153,368.29311688018703,622.1655782066907,12
1,0.9867543644090208,392.561217726702,910.8860135786672,13
2,0.9931465503289165,393.9589406368067,684.5211459935049,13
3,0.9907589372893643,556.6299821085571,826.6380366007253,13
4,0.9929613970675323,437.0307092103786,754.8290354171608,13
5,0.9957052347654786,392.73429817615136,587.9506345232163,13
1,0.9872191355997522,384.0826353962079,894.762441477938,14
2,0.9932154645074444,348.22705943132536,681.0708836364124,14
3,0.9960368585352634,340.37089652403847,541.3451042998674,14
4,0.996335132403291,301.9473480935806,544.671321486972,14
5,0.9969899298072512,276.0052610890545,492.2202317129255,14
1,0.9857140109967558,475.68349437825964,945.9818153631315,15
2,0.9922382972447037,385.6493581396343,728.4684685375004,15
3,0.995559073758564,315.2773316456689,573.0482706001995,15
4,0.9955662049088256,370.97103000159024,599.0915217098856,15
5,0.9967941486874597,307.5647919642831,507.9755823691567,15
1,0.9875947274172343,382.1796377842767,881.5171948325197,16
2,0.99281822773834,356.0661349722625,700.7257377267695,16
3,0.9949897389736212,367.4348091951577,608.6737918576242,16
4,0.9952747669039972,385.0974138856332,618.4676428031853,16
5,0.9960155264231361,353.4442012890561,566.3131216955206,16
1,0.244685486355381,6071.884298306886,6878.4652447670105,17
2,0.17709454827356652,6576.912240721788,7500.793763846712,17
3,0.4776337803877677,5465.685532939095,6215.011953402132,17
4,0.1201375374799376,7331.842750114343,8439.423082435518,17
5,0.07774449548679152,7481.23167450487,8615.823169436344,17
1,0.9856269588698975,536.3913917987317,948.8596231080063,18
2,0.9596618343793388,1089.9037176237182,1660.6967173842586,18
3,0.9443174840514219,1162.6601094135806,2029.1485928561008,18
4,0.9486632233918157,1316.310055953098,2038.5419948348956,18
5,0.9477405595283113,1280.9776577162202,2050.9426983894714,18
1,0.9859843394084243,438.274779192521,936.9888399647253,19
2,0.992035685525098,407.64316384308205,737.9151975572031,19
3,0.9955658941255587,321.4511534752006,572.6080582345353,19
4,0.9958910447518272,328.1272516597398,576.7280441450829,19
5,0.9962150141308408,331.77627994325246,551.9545022129153,19
1,0.987377358347949,454.39394339760634,889.2067664521537,20
2,0.9897936624728021,459.5623026146073,835.3475786313935,20
3,0.995499914872325,349.3867734522507,576.8525155306145,20
4,0.9965905726418683,331.11076290462546,525.3467928202548,20
5,0.9966624711492362,325.70929378264236,518.3029291609563,20
1,0.9859072835440141,364.4317504123928,939.5610169844972,21
2,0.9917943028727298,516.094433512071,749.014105380582,21
3,0.9959084008170016,355.0700197707844,550.0484785726134,21
4,0.9935893291222974,549.5866354148244,720.3724659297775,21
5,0.992320854586739,534.473111032202,786.1901434252374,21
1,0.9892667536922302,354.12396308570544,819.9609692566142,22
2,0.9895158919964747,623.828156736003,846.6384693550284,22
3,0.9948669185166015,383.24426212028135,616.0890718110031,22
4,0.9846664345740607,841.2443496700856,1114.107094370612,22
5,0.9943902794043248,501.22510584236755,671.9574361147096,22
1,0.9887677346046798,373.37425588892086,838.8055792496552,23
2,0.9930674782049965,337.10489952717387,688.4586749415305,23
3,0.9957822549557982,317.8575103214596,558.4632354283596,23
4,0.9963347868338434,326.4509048614725,544.6970000859882,23
5,0.9968343239277526,284.9243776940797,504.78261106479226,23
1,0.9870059981296418,426.1160624661437,902.1922554979467,24
2,0.992226707861853,406.1027043483122,729.0121218513738,24
3,0.9942940991167399,476.3437328422213,649.5559088598338,24
4,0.9961130945276122,322.80646610898367,560.9283029290682,24
5,0.9969142146051183,299.0186961433002,498.37242934009646,24
1,0.9868523655037875,426.97709387341223,907.5100503381433,25
2,0.9920368335850824,393.80949091759794,737.8620102147679,25
3,0.9952577733251107,375.5626336053681,592.1688804657559,25
4,0.9958314199662874,351.9835160112674,580.897405081343,25
5,0.9965098714143947,311.2259221117935,530.019518048931,25
1,0.9859275790127029,515.7477863544777,938.8842240592231,26
2,0.9926704161793759,388.5696519840943,707.900000632261,26
3,0.9958161974222797,330.1113778876074,556.2115689335794,26
4,0.996469777343181,319.20409722061567,534.5722535500315,26
5,0.9966045904925378,316.16597637237066,522.7779111716459,26
1,0.9770549075647619,821.6847651689895,1198.8712293867288,27
2,0.9818104794094917,744.9988813456051,1115.1746312222263,27
3,0.9882904620999585,629.8018540527952,930.5169841767951,27
4,0.9914811695363343,578.7730218283266,830.4153187752416,27
5,0.9895245408990996,643.008996008354,918.2431172364977,27
1,0.9873425751933681,399.7362920673954,890.4310798396139,28
2,0.9926022645072998,379.0980625367602,711.1834708656359,28
3,0.9952034613642333,359.3221516954573,595.5502340693905,28
4,0.995664615376665,380.38229688995295,592.4056349750181,28
5,0.9960514225417113,345.4242975543214,563.7563930950363,28
1,0.9865564723459095,366.10762132475014,917.6651834462355,29
2,0.993018597694943,375.20074810391844,690.8815378478439,29
3,0.9960146988458796,304.4511103373415,542.856445414621,29
4,0.9963538523271189,313.2490935035242,543.2784663370873,29
5,0.9954951250551655,378.72379194884445,602.1608536321488,29
1,0.988447744169163,444.67008208285966,850.6698319060374,30
2,0.9916841783452219,420.918091050511,754.023425001186,30
3,0.9962120223621538,303.6017134493078,529.2466642368778,30
4,0.99348407502817,470.85999907479055,726.2621347971881,30
5,0.9957297222871228,330.482489179409,586.2720753520649,30
1,0.9884188191348304,381.51518364872356,851.7341379399622,31
2,0.9924310140325131,410.1988958520178,719.3679832607409,31
3,0.9954503531013948,331.11901508731955,580.0204049469503,31
4,0.9960107520749448,353.51969677858943,568.264960863157,31
5,0.9961591932203435,351.2765921241195,556.0097134332257,31
1,0.9890308577362787,452.41865321142296,828.9225738258865,32
2,0.9924855387206488,438.4031386685051,716.7722452769416,32
3,0.9954102184058643,357.7800561623534,582.5731117057901,32
4,0.9956537570195358,432.7536540242832,593.1470373902014,32
5,0.9947294910374649,477.5024631180428,651.32451842817,32
1,0.9697183092532392,844.9055875658701,1377.2655745972788,33
2,0.9805799462428393,785.0910026217434,1152.2785268327946,33
3,0.985026332503581,692.6498824578748,1052.248992653064,33
4,0.9901082994266471,674.0310808282701,894.8306375416639,33
5,0.9889351713241483,671.2524133637392,943.7207319490258,33
1,0.9860201965287458,487.16507719451886,935.7894945017517,34
2,0.9916370654087356,409.0723555146162,756.1563522052088,34
3,0.9945668597867408,357.931909268264,633.8403499137003,34
4,0.9952851014042604,346.6703593816148,617.7909510467196,34
5,0.9960613069829709,322.74450374104094,563.0503275905293,34
1,0.987835697536804,380.20442569419345,872.9135548893493,35
2,0.9925598717372874,382.26399303359784,713.2182805955862,35
3,0.9926456189022386,433.83202938250963,737.4413598056568,35
4,0.9963278224959949,342.73588417063627,545.2142488064785,35
5,0.9967588188020657,332.7653989505691,510.76696955133224,35
1,0.9882072252847436,389.19851975207865,859.4797192442995,36
2,0.9927916450360075,386.6642787508214,702.0213774468913,36
3,0.9957092968140335,369.42105105396035,563.2726476607852,36
4,0.9944066372076139,388.62069336459933,672.8865678056236,36
5,0.9915046458624638,472.9379394184613,826.9169473911538,36
1,0.9850872623453232,585.4245998780417,966.5099318278121,37
2,0.9875303494025895,565.1846007941963,923.3352102041273,37
3,0.9922627571096125,498.01523029155885,756.3930704020823,37
4,0.9944821921311441,460.91546345518395,668.3264534047591,37
5,0.9890817086265599,637.282755970759,937.4508106439451,37
1,0.9881675085423506,400.18103290598447,860.9258183342376,38
2,0.9926499098266705,383.1997921179659,708.8895730469029,38
3,0.9955289211218482,344.1642403553262,574.9903976243703,38
4,0.9935938214857718,428.91095870410334,720.1200163685161,38
5,0.9969999439303319,340.7283190393304,491.40077233671735,38
1,0.9855644728178028,413.020004070373,950.9199452908603,39
2,0.988122170545427,480.5154024093918,901.1576990624706,39
3,0.995171615083817,406.9722875821874,597.5240202009833,39
4,0.9956059263554573,362.2402592574226,596.4019161794201,39
5,0.9961768118994734,347.61595961759787,554.732974266998,39
1,0.9876743714761451,514.6825840319818,878.6828896427924,40
2,0.9832458308285131,823.959633331571,1070.2708645186685,40
3,0.9823057586595068,836.7622171828857,1143.8534842892668,40
4,0.9919390502447485,700.6750034927585,807.7899980739954,40
5,0.9941102284507506,490.2437710321652,688.5260462998925,40
1,0.984510603490694,670.4444895094107,985.0196197922348,41
2,0.9931517297260102,379.72189711496054,684.2624385465074,41
3,0.9932523404075401,432.71969115792024,706.367987248969,41
4,0.994968896659341,416.68085393875816,638.1708802067208,41
5,0.9965409384107883,324.18248053218707,527.655289786634,41
1,0.9888849204908353,480.9517299507755,834.4184899985423,42
2,0.9928407532176007,369.26308496161414,699.6259688511194,42
3,0.9952249727889056,349.4234720596459,594.213277249624,42
4,0.9963122790150925,335.93657675245174,546.3669134725683,42
5,0.9960406600149193,292.7894639254448,564.524177760388,42
1,0.9859612542079033,455.76129766520717,937.7601798352486,43
2,0.9908393542739848,440.54574229926016,791.398638399936,43
3,0.9959525577325067,355.3495458196222,547.0723401612896,43
4,0.9928519410807437,566.8032003970341,760.6754957888583,43
5,0.9900883773682467,662.179972959756,893.1893339228045,43
1,0.9896211759165925,439.0147899450101,806.3093719270089,44
2,0.991419375259808,454.78471723286793,765.9346367576463,44
3,0.9943229207248555,352.330434232887,647.9133157537883,44
4,0.9959063329512999,329.015245104924,575.6541275868826,44
5,0.9940653758289366,401.08008491609127,691.1427544603795,44
1,0.9864038698133307,654.2418683814672,922.8588672861002,45
2,0.9924320463786902,405.4217922828024,719.3189237093846,45
3,0.9955821691199608,315.15669153557417,571.5562385154246,45
4,0.9958254433648354,397.54942123637824,581.3136797765924,45
5,0.9965849828593384,303.7320117692132,524.2851935269689,45
