fold,r2,mae,rmse,trial_number
3,0.991208681777991,399.2780373955383,775.2812042338678,30
4,0.9946947209549792,351.4568925820496,626.3376838763094,30
5,0.9948156236352136,380.46466055924844,647.8189165834784,30
6,0.9955332314641514,348.62263389351006,599.6086274988544,30
2,0.986016298223688,456.0081399466914,935.919959091233,31
3,0.9903043391763777,422.0592237628249,814.1809976552798,31
4,0.9940574260707272,374.06239946216783,662.8903896535918,31
5,0.9941457418496751,407.36700794012995,688.4006933046197,31
6,0.9950865781021199,366.22181856462436,628.8733306091331,31
2,0.9851316633230213,471.8582256087773,965.070022622654,32
3,0.9894468520833383,437.7399932383245,849.4215355292177,32
4,0.9935106050124145,388.8613294787728,692.7180923624435,32
5,0.9936563308772489,426.0056254703676,716.598056158376,32
6,0.9945742015655792,387.63130033912125,660.8501256420134,32
2,0.9855912333638309,464.78382337045855,950.0381298556404,33
3,0.9896013437125112,436.892635919865,843.1811065030441,33
4,0.9938501928053756,380.18127114323454,674.3497118549203,33
5,0.9936654740961465,423.69266326346616,716.0814485499061,33
6,0.9947549275997045,380.4856747073125,649.7509043197707,33
2,0.9860452050831982,453.59649859109714,934.9521001036081,34
3,0.9901754506150506,422.8796888931642,819.5747593509491,34
4,0.994081713019957,372.93911332188077,661.5344058118875,34
5,0.994200875292883,406.3436521456841,685.1514615399172,34
6,0.9949323905541335,374.9925410189477,638.6644128777496,34
2,0.9858584346203115,458.8055280308769,941.1879865292308,35
3,0.9902752426505453,422.7194049686607,815.4017546656373,35
4,0.994113646176826,373.54993272000576,659.7472793244235,35
5,0.9942347260134836,405.69778069365964,683.1488476597068,35
6,0.9949672502376571,373.19111119278756,636.4639612389336,35
2,0.9849459272675102,480.02342906358183,971.0791673500057,36
3,0.9890047348502565,446.942642270482,867.0319635150339,36
4,0.9932555468575663,398.64153254479885,706.2001362515127,36
5,0.9932708125775994,438.3652392936434,738.0515160688117,36
6,0.9944643118644257,390.793515531268,667.5087401320867,36
2,0.9857578252481294,460.0032627109801,944.5300673219942,37
3,0.9900399119623463,426.57769441926035,825.2087863167723,37
4,0.9939194616122965,381.06855870325006,670.5411631590409,37
5,0.9941161958069684,409.991318213402,690.1356627302538,37
6,0.9948926120255476,375.8368003776851,641.1661319610133,37
2,0.9857300909024413,462.67290403222836,945.4492802642186,38
3,0.9896871311875518,431.1810558562478,839.6958396639983,38
4,0.9938652474270754,381.67071844407104,673.5238078770241,38
5,0.9938163541014646,419.6022803159858,707.501997706503,38
6,0.9948023810497664,377.6420747720479,646.8049985972478,38
2,0.9856856609158672,462.7806819977038,946.9199852362091,39
3,0.9895921553705768,434.06505899771304,843.5535452795274,39
4,0.9936604374371133,385.2893448212842,684.6743721259787,39
5,0.9938333156080524,423.58506017502253,706.5310058038729,39
6,0.9946941226394234,382.3819256847364,653.5062609437637,39
2,0.9868166034568939,438.9697182434298,908.7434424608604,40
3,0.9911900184860996,400.4660386265872,776.1036991024214,40
4,0.9946417257680433,352.49029330624376,629.4581985276985,40
5,0.9948047774473248,382.44848348654324,648.496210638044,40
6,0.9955569054051441,348.2455489109894,598.017549102817,40
2,0.9860933088296939,453.69563119498866,933.3392665136455,41
3,0.9903266678103322,419.0505671101418,813.242947710897,41
4,0.9940939308662771,373.41685538178837,660.8512096875826,41
5,0.994149651837814,405.1326606443317,688.1707676629026,41
6,0.9950363858647706,368.7363039137887,632.0772441578922,41
2,0.9857821087575745,459.89080740657704,943.7244919628191,42
3,0.989978601757554,426.87693366773664,827.7447126899899,42
4,0.9939732064715981,376.4041952042399,667.5711853521133,42
5,0.9939995398011884,414.5222621383928,696.9436157074502,42
6,0.9948842988977036,375.5514388744711,641.6877223422999,42
2,0.9856277008048682,465.1517495063798,948.8351327717056,43
3,0.9899024550772215,429.53817630807623,830.8835328077178,43
4,0.9939173153114774,378.8762099838353,670.6594961073839,43
5,0.9939177258177461,416.0749374822575,701.6788097435293,43
6,0.9949942083069913,372.3944157536459,634.7570536072095,43
2,0.986380079593231,446.8425748234864,923.6659138339267,44
3,0.9906696737444053,412.0655313526687,798.6944560218861,44
4,0.994430118902456,363.47294645385597,641.7670097285654,44
5,0.9944789263056415,397.0408207887513,668.5242053710783,44
6,0.9952593214316909,360.37170512123004,617.7196317848832,44
2,0.9851746778337234,472.2798282890431,963.6730243208154,45
3,0.989316611638224,440.7872014790501,854.6469811037678,45
4,0.9934834216612246,390.39820159024686,694.1674355446706,45
5,0.993612040191047,431.22840949936233,719.0953028490056,45
6,0.9945250887289143,386.61649087335724,663.8343047452911,45
2,0.9861907861213848,452.3390396194476,930.0624492140362,46
3,0.9905567088914528,415.15302587447246,803.5149171257763,46
4,0.9942315875193817,368.069939688072,653.1043555335093,46
5,0.994375022011067,397.5486036115138,674.7855564581017,46
6,0.9951998540187288,363.99258563117223,621.5819170835236,46
2,0.9863258584846374,450.4399572756736,925.5026515976342,47
3,0.9906620022482427,412.9749196322239,799.0227362098077,47
4,0.9943228382099786,363.816824258898,647.9180243627986,47
5,0.9946121205674661,391.6981252301574,660.41100060163,47
6,0.9953008615179053,358.00289091231275,615.0073000384683,47
2,0.9853561302556675,472.61038933926204,957.7574985799013,48
3,0.9892035042231176,445.1617074145227,859.1592385720867,48
4,0.9935259218800999,392.7659212779494,691.9001008841268,48
5,0.9935467914839646,428.75864246374374,722.7585094174999,48
6,0.9946195116049803,386.1634507504657,658.0850099936573,48
2,0.9863052393479022,450.2373990712545,926.2001680492484,49
3,0.9906258449180045,414.39924655072485,800.568175458305,49
4,0.9943722097553471,363.22729438058,645.0945566688548,49
5,0.9945305160002211,394.09355144697,665.3934822954317,49
6,0.9950860420676011,365.51430500804815,628.9076334460013,49
