fold,r2,mae,rmse,trial_number
3,0.9952989398198039,292.3521985417672,589.5930174861112,37
4,0.9965291614670815,277.59060448358537,530.0569943163786,37
5,0.9964188054985033,272.45859003427694,536.8897385275395,37
1,0.9886942570007435,349.5023977246431,841.5446952767119,38
2,0.9928942459328115,317.36247655701123,697.0073230351286,38
3,0.9949825928475893,301.35820256564847,609.1077123393443,38
4,0.9963529901505274,286.8709021088333,543.3426949876823,38
5,0.9962768181870977,275.90431689609505,547.4295934465673,38
1,0.9886498396857616,353.19009005001965,843.1961795934732,39
2,0.9929001822366293,316.96715369799495,696.7161145493502,39
3,0.9952619431334845,293.991688025037,591.9084781316703,39
4,0.9965297762899498,278.6718398536825,530.0100452013666,39
5,0.996390955670784,275.59399669780464,538.9733072070161,39
1,0.9851553885944179,448.63295133295986,964.2997384291382,40
2,0.9888505745146368,418.4811170662871,873.0889656440723,40
3,0.993206229799185,367.997180976962,708.777385821125,40
4,0.9934148392396871,403.2609445016045,730.1104344440913,40
5,0.9943736640383062,359.7792428115601,672.9518317841382,40
1,0.9887478694070503,348.2006298157177,839.5470003714429,41
2,0.9929560545738223,314.46658427238685,693.9692802945075,41
3,0.9952941986947356,292.5325044324454,589.8902514816333,41
4,0.9965314049605649,277.5775426101992,529.8856565214942,41
5,0.9964230222816273,272.2957050753655,536.5735570944186,41
1,0.9886863728674028,351.2798150451751,841.8380724691375,42
2,0.9929803706746253,314.5376980781122,692.7704340381937,42
3,0.9952168412528591,295.51782547749616,594.7190137760376,42
4,0.9965360224553264,278.77628093706886,529.532839451167,42
5,0.9964125558494581,273.00288317638956,537.3580054460564,42
1,0.9887596459680483,348.2943538986654,839.1075473861274,43
2,0.9929486942099119,314.71293121547404,694.3317570390406,43
3,0.9953031021703324,292.22882771248345,589.3319448586553,43
4,0.9965182130432042,278.0820074724949,530.8923427953949,43
5,0.9964247484905393,272.51534412783275,536.4440693111426,43
1,0.9886465069366107,351.55939548392473,843.3199644131139,44
2,0.9929521574585131,315.2255883499837,694.1612255878093,44
